AuthorId,DuplicateAuthorIds
2210430,2210430
1732232,1732232
2060057,2060057
1506026,1506026
1426622,1426622
1096413,1096413
2224589,2224589
693328,693328
1440040,1440040
2145458,2145458
993194,993194
409376,409376
675971,675971
611070,611070
277717,277717
1347442,1347442
1352085,1352085
1668445,1668445
57721,57721
1906807,1906807
1728059,1728059
418587,418587
1939683,1939683
879813,879813
364442,364442
889519,889519
1208915,1208915
1102218,1102218
1007623,1007623
545097,545097
2062316,2062316
2214189,2214189
435215,435215
122688,122688
2043988,2043988
1593475,1593475
1561664,1561664
477091,477091
1805316,1805316
209130,209130
641792,641792
1272672,1272672
1561981,1561981
1916198,1916198
1998702,1998702
250509,250509
262924,262924
1854838,1854838
2041460,2041460
395057,395057
439687,439687
1205430,1205430
1880895,1880895
1445473,272738 1445473 1034893
970656,970656
2127257,2127257
657295,657295
1387900,1387900
1910237,1910237
1019791,1019791
554885,554885
748677,748677
1982416,1982416
1986597,1986597
2085722,2085722
1706741,376647 1455347 1706741
2193465,2193465
214664,214664
739473,739473
1498952,1498952
839406,839406
574833,574833
430264,430264
1815195,1815195
31211,31211
1162339,1162339
171738,171738
1205875,1205875
1284696,1082964 1583919 1975310 2262484 833846 1284696
632500,632500
290635,290635
257822,257822
921534,921534
328743,328743
898167,898167
32152,32152
509046,509046
2189417,2189417
1557226,1557226
1861712,1861712
48973,48973
613055,613055
977348,977348
1473761,1473761
689204,689204
565947,565947
1298797,1298797
23189,23189
1866867,1866867
724542,724542
1674757,1674757
102578,102578
1898532,1898532
1150024,1150024
1214376,1214376
1714833,1714833
907655,907655
1769495,1769495
1221021,1221021
1391267,1391267
1555832,1555832
1613611,1613611
543910,543910
2076484,2076484
1052619,1052619
445222,445222
709717,709717
2208252,2208252
2006876,2006876
1668489,1668489
1067472,1067472
2086430,2086430
1228414,1228414
282504,282504
108437,108437
294940,294940
28463,28463
1823691,1823691
1523800,1523800
9764,9764
1454072,1454072
298737,298737
425119,425119
1464116,1464116
284949,284949
1457524,1457524
1847449,1847449
2238332,2238332
1747365,1747365
2003416,2003416
1050979,1050979
1265883,1265883
1065157,1065157
329609,329609
552190,552190
1887009,1887009
701935,701935
514,514
634419,634419
1176151,1176151
195277,195277
1674510,1674510
1891417,1891417
1003508,1003508
2017268,2017268
727739,727739
1679725,1679725
561218,561218
1247961,1247961
1710660,1710660
1071401,1071401
531575,531575
61805,61805
2124211,2124211
26886,26886
1926312,1926312
2126239,2126239
1397099,1397099
2073842,2073842
2148843,2148843
1625155,1625155
182219,1540591 162872 1773896 182219 1164211 707493
1816516,1816516
136451,136451
79949,79949
1145510,1145510
1209705,1209705
1095761,1095761
1571916,1571916
10272,10272
1389912,1389912
647130,1374306 647130
1777896,1777896
756937,756937
900105,900105
1535083,1535083
805403,805403
389060,389060
2055579,2055579
528926,528926
1246565,1246565
1047136,1047136
1511548,1511548
2242377,2242377
1330060,1330060
1637112,1637112
1281367,1281367
908902,908902
203253,203253
1549183,1549183
1291685,1291685
368275,368275
618834,618834
2239917,2239917
1508982,1508982
921048,921048
664421,664421
2156766,2156766
1104144,1104144
855972,855972 1458452
587696,587696
883350,883350
285852,285852
868058,868058
195131,195131
1496081,1496081
1682697,1682697
1863592,1863592
1234360,1234360
1293053,1293053
463360,463360
407494,407494
1126130,1492947 124190 1126130
1865770,1865770
290163,290163
359381,359381
1524107,1524107
2050628,2050628
304266,304266
775327,1636902 775327
219459,219459
1599024,1599024
1403221,1403221
1298292,1298292
281014,281014
1865683,1865683
290856,290856
1094108,1094108
134205,134205
1726099,1726099
1762838,1762838
1087234,1087234
2190167,2190167
147562,147562
1323715,1323715
548860,548860
2177299,402229 1302421 2177299
683680,683680
1474811,1474811
1462678,1462678
653456,653456
1506826,1506826
2252763,2252763
1528003,1528003
528515,528515
2118341,2118341
2005347,2005347
1944900,1944900
1354080,1354080
2082712,2082712
836602,836602 689211
1082240,1082240
1213419,1213419
1693701,1693701
2117982,2117982
1008026,1008026
921882,921882
2223820,2223820
1978662,1978662
113007,113007
1304768,1304768
2148532,2148532
166260,166260
1767371,1767371
1261288,1261288
510430,510430
348122,348122
1324319,1324319
2125327,2125327
735394,735394
1292814,1292814
2025685,2025685
1099127,1099127
1514666,1514666
954977,954977
916825,916825
1080689,1080689
1457509,1457509
852442,852442
1064383,1064383
911088,911088
18572,18572
549452,549452
783885,783885
1832,1832
757582,757582
1222547,1222547
416587,416587
309476,309476
1862262,1862262
1881473,1881473
1466460,1466460
1263744,1263744
1700754,1700754
2142242,2142242
1447941,1447941
320416,320416
2166307,2166307
355466,355466
1199736,1199736
1056456,1056456
842724,842724
1484988,601115 1484988
325701,325701
1508818,1508818
107537,107537
1328092,1328092
2924,2924
1586887,1586887
1974991,1974991
1283990,1283990
800695,800695
2238295,511354 2238295
1747567,1747567
981535,981535
947744,947744
1701987,1701987
231502,231502
729729,729729
834342,834342
2172771,2172771
1702381,1702381
966079,966079
491435,491435
1296793,1296793
904035,904035 2175531 1371283
1205831,1205831
542541,542541
626191,626191
863257,863257
1208003,1208003
27492,27492
1365747,1365747
1696880,1696880
676675,676675
2158033,2158033
1716986,1716986
1914428,1914428
745884,745884
93815,93815
1584546,1584546
406985,406985
415898,415898
1790042,1790042
1803537,1803537
1520612,1520612
889124,889124
1388928,1388928
1363043,1363043
1588530,1588530
252332,252332
1575323,1575323
2130617,2130617
986644,986644
974201,974201
1473826,1473826
1503769,1503769
403063,403063
1958727,1958727
1410063,1410063
832879,832879
377863,377863
1010730,1010730
375844,375844
130142,130142
358740,358740
882780,882780
1467562,1467562
1709404,1709404
771717,771717
513477,513477
2016413,2016413
2121749,2121749
449393,449393
1089490,1089490
492234,492234
1370609,1370609
1090741,1090741
1359571,1359571
728236,728236
853088,853088
51555,51555
1507529,1507529
2112353,2112353
1090233,1090233
2282501,2282501
2104130,2104130
1574205,1574205
2097276,2097276
1275210,1275210
421345,421345
906115,1078108 1279630 906115
767696,767696
257509,257509
188646,188646
153963,153963
222747,222747
1857899,1857899
1460610,1460610
413777,413777
296235,296235
798429,798429
1994376,1994376
2175251,2175251
1428744,1428744
2271860,2271860
888083,888083
1170180,1170180
19237,19237
813333,813333
788468,788468
1472312,1472312
2143262,2143262
401935,401935
253197,253197
704588,704588
265154,265154
628337,628337
1536978,1536978
1012195,1012195
530415,530415
788707,788707
837501,837501
1251724,1251724
1959684,1959684
31184,31184
365170,365170
1704448,1704448
770632,770632
1676968,1676968
2201825,2201825
28199,28199
2084533,2084533
1104963,1104963
1123025,1123025
1830340,1830340
331381,331381
554831,554831
1876046,1876046
631296,631296
967819,967819
1781523,1781523
2252121,2252121
1216309,1216309
1927484,1927484
1910970,1910970
1425970,1425970
1451583,1451583
263220,263220
345841,345841
58430,58430
254007,254007
915902,915902
1451806,1451806
608747,608747
180263,180263
1131683,1131683
693503,693503
856274,856274
877892,877892
1927490,1927490
433734,433734
908858,908858
1830825,1830825
1986391,1986391
415700,415700
863645,863645
39447,39447
1911884,1911884
1912757,1912757
1680131,1680131
769107,769107
385663,385663
316677,316677
2012767,2012767
959564,959564
1692082,1692082
867076,867076
1316488,1316488
1881959,1881959
630371,630371
1463659,1463659
1660606,1660606
1522915,1522915
43952,43952
1305095,1305095
673879,673879
1930426,1930426
1578855,1578855
1858584,1858584
936967,936967
2245935,2245935
874619,874619
2729,2729
1281791,1281791
2157965,2157965
2106621,2106621
2191190,2191190
887206,887206
461740,461740
1120859,1120859
995424,995424
1658106,1658106
399791,399791
1705593,1705593
1861170,1861170
1391204,1391204
1338948,1338948
871788,871788
830457,830457
1402516,1402516
1504217,1504217
876842,876842
1322897,1322897
683947,683947
1574685,1574685
1926711,1926711
251110,251110
298432,298432
2106365,2106365
273207,273207
1926183,1926183
387199,387199
115540,115540
622018,622018
321475,321475
23778,23778
580957,580957
1587855,1587855
351931,351931
81802,81802
1484583,1484583
153525,153525
54795,54795
203424,203424
1975467,1975467
2123941,2123941
2202247,2202247
65991,65991
823603,823603
1560987,1560987
445957,445957
679963,679963
1886135,1886135
1221450,1221450
2091351,2091351
1380500,1380500
1320345,1320345
2278380,2278380
1315826,1315826
1785234,1785234
982809,982809
938402,938402
2030630,2030630 1907698
1315040,1315040
441303,441303
161002,161002
1777073,1777073
1859369,1859369
245412,245412
888944,888944
996564,996564 1232409
1539054,1539054
1231834,1231834
1617869,1617869
445530,445530
2235510,2235510
291019,291019
1161532,1161532
1748021,1748021
1650352,1650352
1064449,1064449
196231,196231
2088065,2088065
1354108,1354108
697312,697312
815537,815537
527990,527990
1266686,1266686
940079,940079
44187,44187
575932,575932
9313,9313
1911294,1911294
1716411,1716411
324914,324914 2173009
2197363,2197363
1846234,1846234
849721,849721
507810,507810
1821580,1821580
1854148,1854148
1369864,1369864
880376,880376
2005333,2005333
1861302,1861302
2128385,2128385
529406,529406
1334343,1334343
1905765,1905765
602809,602809
482538,482538
17624,17624
1906869,1906869
49328,49328
1478666,1478666
121853,121853
2292269,2292269
2252919,2252919
1073704,901451 1073704
562475,562475
1796768,1796768
730183,730183
77255,77255
672564,672564
1494087,1494087
2019588,2019588
1942420,1942420
923058,923058
992590,992590
1110191,1110191
621040,621040
805056,805056
2121910,2121910
235167,235167
1330657,1330657
2136484,2136484
1628179,1628179
591239,591239
1716046,1716046
661624,661624
71851,71851
684627,684627
431888,431888
149394,149394
1186117,1186117
646100,646100
418274,418274
2095793,2095793
59122,59122
2042373,2042373
818212,818212
915996,915996
424519,424519
2059865,2059865
371713,371713
2261320,2261320
358177,358177
1681356,1681356
139297,139297
1461053,1461053
1408319,1408319
739875,739875
524702,524702
274778,274778
550607,550607
1880362,1880362
1251125,1251125
497592,497592
2142939,2142939
301685,301685
2105991,2105991
807376,807376
58520,58520
895876,895876
1031646,1031646
1469507,1469507
1826739,1826739
614102,614102 160086 1906644
1003452,1003452
1423605,1423605
369287,369287
2086431,2086431
1514960,1514960
344636,344636
1537058,1537058
353114,353114
2123276,2123276
1969273,1969273
1406411,1406411
1095072,1095072
1467869,1467869
1884027,1884027
1634598,1634598
980279,980279
438278,438278
822404,822404
4203,4203
468511,468511
2082521,2082521
369579,369579
826381,826381
1543237,1543237
1714079,1714079
1206646,1206646
244961,244961
1406644,1406644
1172131,1172131
1591696,1591696
1068034,1068034
2076819,2076819
40749,40749
344038,344038
280588,280588
34681,34681
1151667,1151667
1292871,1292871
1590412,1590412
1107179,1107179
1366672,1366672
553341,553341
1440888,1440888
518111,518111
582793,582793
2104030,2104030
679795,679795
785057,785057
1240092,1240092
518660,518660
1539755,1539755
34986,34986
153746,153746
406695,406695
137767,137767
34907,34907
1024639,1024639
578486,578486
1153920,1153920
1314327,1314327
1340342,1340342
519576,519576
1868121,1868121
1798530,1798530
239962,239962
1224717,1224717
1362846,1362846
2145025,2145025
486792,486792
550438,550438
1518580,1518580
1605496,1605496
764687,764687
1212681,1212681
1538901,1538901
2172003,2172003
55619,55619
1668379,1668379
125857,125857
1028785,1028785
1763853,1763853
2096350,2096350
2130961,2130961
769297,769297
841327,841327
237353,237353
1622148,1622148
1476786,1476786
154996,154996
1750467,1750467
797167,797167
818855,818855
598061,1220761 598061 1478723
73868,73868
1813935,1813935
1449537,1449537
1198977,1198977
1533236,1533236
1611208,1611208
1360414,1360414
617660,617660
1378016,1378016
1886817,1886817
210718,210718
1549362,1549362
425942,425942
1417339,1417339
1205504,1205504
1037830,1037830
115492,115492
1867575,1867575
455093,455093
872906,872906
1997027,1997027
334132,334132
866244,866244
1162937,1162937
2173577,2173577
1366075,1366075
1963111,1963111
105770,105770
1779341,1779341
181785,181785 1767789
1776481,1776481
2227988,2227988
2201394,2201394
41793,41793
608835,608835
1949240,1949240
2106741,2106741
1803590,1803590
737306,737306
1313281,1313281
1911186,1911186
1407236,1407236
1690613,1690613
735911,735911
1521304,1521304
231111,231111
1338065,1338065
1129962,1129962
1849064,1849064
2043926,2043926
956150,956150
533509,533509
1090625,1090625
1142421,1142421
720485,720485
1431177,1431177
962861,962861
1681890,1681890
290164,290164
124882,124882
274641,274641
2186798,2186798
644871,644871
162553,162553
837929,837929 776000 329385 1755441
662345,662345
2154154,2154154
1421313,1421313
1696700,1696700
1991244,1991244 1473362
145900,145900
1867473,1867473
802398,802398
1042699,1042699
1886832,1886832
666497,666497
1083273,1083273
930550,930550
1531947,1531947
1309092,1309092
1682730,1682730
1047487,1047487
325454,325454
131169,131169
528073,528073
1962481,1881287 1962481 1373900 165440
246211,246211
1881615,1881615
493522,493522
400870,400870
2002496,2002496
941438,941438
772506,772506
742728,742728
683265,683265
395059,395059
629025,629025
1891380,1891380
587314,587314
190361,190361
451519,451519
900249,900249
104834,104834
548606,548606
1900795,1900795
1172111,1172111
1390946,1390946
249222,249222
205213,205213
643030,643030
1229407,1229407
1648193,1648193
1959175,1959175
250401,250401
862051,862051
860668,860668
488980,488980
1009058,1009058
1146902,1146902
2290148,2290148
370264,370264
728119,728119
505224,505224
1968788,1968788
1980211,1980211
637234,637234
490282,490282
225128,225128
1502503,1502503
1592262,1592262
1958664,1958664
1161016,1161016
445686,445686
710914,710914
1389329,1389329
998668,998668
1911943,1911943
1400651,1400651
1790381,1790381
1334457,1334457
197154,197154
2119879,2119879
2214629,2214629
753130,753130
1872368,1872368
743342,743342
139773,139773
1005795,1005795
849942,849942 2085228
595331,1381961 595331
980713,980713
9393,9393
2104303,2104303
1278847,1278847
922357,922357
2029395,2029395
182709,182709
1296505,1296505
1819127,1819127
1688178,1688178
1000382,1000382
1662659,1662659
819030,819030
1286462,1286462
2186103,2186103
690271,690271
1065545,1065545
509131,509131
1993169,959103 1993169
14563,14563
257604,257604
1081463,1081463
1939844,1939844
1335795,1335795
1733543,1733543
2115187,2115187
660885,660885
1691433,1691433
2215631,2215631
316574,316574
1877292,1877292
2232471,2232471
1844606,1844606
761010,761010
409303,409303
445432,445432
986521,986521
1110003,1110003
780164,780164
1367147,1367147
1691393,1691393
1233163,1233163
297919,297919
1782105,1782105
1523156,1523156
2046932,2046932
811929,811929
1484006,1484006
66563,66563
1979165,1979165
1965101,1965101
97550,97550
125624,125624
1666525,1666525
1387747,1387747
265947,620593 265947
1764450,1764450
1607898,1607898
1447971,1447971
976933,976933
1428150,1428150
539915,539915
2010710,2010710
1721497,1721497
47557,47557
1727651,1727651
1707823,1707823
83335,83335
2177711,2177711
873612,873612
1753210,1753210
1398132,1398132
513088,513088
1142102,1142102
196240,196240
1154839,1154839
1905449,1905449
341152,341152
1178195,1178195
2095132,2095132
1580129,1580129
400251,400251
493112,493112
664887,664887
664489,664489
737887,737887
1086133,1086133
1198210,1198210
1455394,1455394
1483440,1483440
2286872,2286872
1972167,1972167
992435,992435
1503213,1503213
1819691,1819691
1426312,1426312
637050,637050
1448972,1448972
386396,386396
656131,656131
353700,353700
427941,427941
2111890,2111890
275941,275941
727689,727689
1714187,1714187
130510,130510
291285,291285
1978024,1978024
367013,367013
1195227,1195227
597089,597089
965742,1925030 965742 1314056
811761,811761
69160,69160
2036550,2036550
811438,811438
706594,706594
740156,740156
1592663,1592663
958255,958255
1785198,417236 1785198
3961,3961
1784665,1784665
840967,840967
1044339,1044339
170293,170293
357972,357972
1822702,1822702
1451375,1451375
1374039,1374039
1201619,1201619
1794853,1794853
1787600,1787600
1359831,1359831
1298481,1298481
1124156,1124156
770917,770917
639591,639591
1697325,1697325
1682330,1682330
625538,625538
604771,604771
2053736,2053736
1574338,1574338
1312043,1312043
1438199,1438199
1863869,1863869
1754723,1754723
971624,971624
541377,541377
796894,796894
847610,847610
326350,326350
1007446,1007446
738598,738598
2221206,2221206
784885,784885
1071094,1071094
666144,666144
1433610,1433610
2243178,2243178
971445,971445
204798,204798
432619,432619
909123,909123
888212,888212
1166220,1166220
1245011,1245011
2287729,2287729
94352,94352
221647,221647
65589,65589
561015,561015
2283066,2283066
1536467,1536467
349477,349477
339923,339923 220151
1199467,1199467
6574,6574
651804,651804
636519,636519
1814021,1814021
1897600,1897600
501553,501553
2021201,2021201
1324625,1324625
1338360,1338360
2068558,269876 2068558
2072906,2072906
45491,45491
1223554,1223554
307656,307656
194114,194114
720960,720960
149518,149518
1726929,1726929
1800153,1800153
501824,501824
2141767,2141767
1510929,1510929
268395,268395 1465081
1646574,1646574
594800,594800
477146,477146
25670,25670
1294333,1294333
265694,265694
1674861,1674861
1467616,1467616
146871,146871
2274252,2274252
2212030,2212030
1801878,1801878
1058630,1058630
1655521,1655521
1992053,1992053
2065425,2065425
1764150,1764150
2037919,2037919
138255,138255
477385,477385
390433,390433
187948,187948
1694417,1694417
139278,139278
1114083,1114083
486130,486130
640472,640472
1985713,1985713
109469,109469
237609,237609
1300886,1300886
1519209,1519209
484211,484211
2107590,2107590
579155,579155
1564496,1564496
1201251,1201251
508216,508216
902702,902702
945178,945178
2068311,2068311
773835,773835
146980,146980
273479,273479
1985914,1985914
783248,783248
89750,89750
1203898,1203898
1117251,1117251
1945253,1945253
1421724,1421724
1736288,1736288
1486108,1486108
1724890,1724890
90061,90061
888915,888915
1174316,1174316
1035491,1035491
1906930,1906930
2224253,2224253 1711752
1259972,1259972
2103690,2103690
1425606,1425606
1619009,1619009
1271915,1271915
995642,995642
323325,323325
1282060,1282060
948627,948627
702006,702006
608011,608011
325308,325308
178801,178801
2103607,2103607
432764,432764
1121734,1549975 1121734
107872,107872
1960504,1960504
1349253,1349253
125808,125808
2265157,2265157
1661303,1661303
1730040,1730040
1477583,1477583
45503,45503
142018,142018
1448178,1448178
212421,212421
587205,587205
2040415,2040415
1413074,1413074
1040011,1040011
2004348,2004348
1747747,1747747
1751104,1751104
1528249,1528249
1655156,1655156
518347,518347
891589,891589
1942539,1942539
1962982,1962982
975056,975056
800592,800592
1928563,1928563
891577,891577
1469402,1469402
143020,143020
2037774,2037774
2264950,2264950 837258
1883947,1883947
248789,248789
797073,797073
97074,97074
918663,918663
2052018,2052018
1486277,1486277
142848,142848
68676,68676
1477400,1477400
202244,202244
1199198,1199198
654854,654854
1384405,1384405
23789,23789
702539,702539
713524,713524
21172,21172
2185279,2185279
361751,361751
1060922,1060922
1986456,1986456
657388,657388
1596264,1596264
1295643,1295643
730577,730577
1204806,1204806
1390012,1390012
1475945,1475945
1021135,1021135
987930,987930
970111,970111
470239,470239
1365308,1365308
2062052,2062052
101806,101806
1608587,500988 1608587
1298359,1298359
1907705,1907705
579936,579936
1014269,1014269
1433885,1433885
2142089,2142089
253476,253476
1136452,1136452
1461650,1461650
1478226,1478226
332915,332915
1311472,1311472
1010137,1010137
2180923,2180923
1692189,1692189
951417,951417
1807066,1807066
598375,598375
1103112,1103112
737332,737332
799424,799424
487560,487560
843706,843706
170763,170763
1758983,1758983
1509733,1509733
470123,470123
1581439,1581439
911406,911406
1185835,1185835
1912082,1912082
1730547,1730547
1108945,1108945
2007545,1471701 2007545 851818
1377802,1377802
1614745,1614745
1785984,1785984
1182449,1182449
1117692,1117692
645289,645289
211076,211076
1100319,1100319
1331594,1331594
1853011,1853011
193960,193960
859865,859865
2254111,2254111
426465,426465
2153269,2153269
1415353,1415353
1699659,1699659
1357803,1357803
1978260,1978260
1031707,1031707
1240569,1240569
872817,872817
2011250,2011250
2248391,2248391
2154152,2154152
2099506,2099506
1188588,1188588
1582523,1582523
1654157,1654157
1253948,1253948
988304,988304
2025543,2025543 612192
586125,586125
2045673,2045673
2267518,2267518
605049,605049
1305928,1305928
1497468,1497468
541909,541909
635499,635499
226131,226131
578332,578332
1220392,1220392
508495,508495
672201,672201
1344347,1344347
2095185,2095185
785946,785946
414381,414381
561340,561340
1974184,1974184
413665,413665
709574,709574
1104997,1104997
1257506,1257506
2234929,2234929
560138,560138 490944
1392777,1392777
1774332,1774332
560776,560776
1244966,1244966 412519
1367218,1367218
1519351,1519351
2016516,2016516
250061,250061
4239,4239
748656,748656
2057469,2057469
1522477,1522477
434099,434099
1578293,1578293
1552990,1552990
862587,862587
1344676,1344676
1894634,1894634
1959285,1959285
218989,218989
1038473,1038473
2196350,2196350
662337,662337
1175425,1175425
1718145,1718145
1559539,1559539
75448,75448
374237,374237
1353736,1353736
1979909,1979909
2175554,2175554
972548,972548
1609808,1609808
770890,770890
1998534,1998534
1099846,1099846
424270,424270
733149,733149
993241,993241
892861,892861
2045380,2045380
1589419,1589419
1453944,1453944
2213870,2213870
526233,526233
998545,998545
1209371,1209371
725671,725671
812353,812353
1709813,1709813
1545100,1545100
803642,803642
716209,716209
575572,575572
1504095,1504095
671508,671508
1755526,1755526
335959,335959
2254737,2254737
414442,414442
690398,690398
1694404,1694404
1648528,1648528
1316364,1316364
621535,621535
1731683,1731683
1010694,1010694
1324020,1324020
257047,257047
1420635,1420635
1104579,1104579
292826,292826
1945060,1945060
961699,961699
2275208,2275208
712255,712255
647905,647905
1614002,1614002
305353,305353
2037149,2037149
296282,296282
775218,775218
672296,672296
223501,223501
387242,387242
510444,510444
216771,216771
964516,964516
446190,446190
1211634,1211634
1295629,1295629
1268978,1268978
443670,443670
1523996,1523996 1468405
778305,778305
1066465,1066465
1106028,1106028
150885,150885
1444299,1444299
1506613,1506613
89168,89168
1329099,1329099
1765722,1765722
322161,322161
1030165,1030165
1805004,1805004
213391,213391
2229592,2229592
225742,225742
951489,951489
1868450,1868450
293586,293586
607201,607201
1101331,1101331
440718,440718
963035,963035
456871,456871
1421102,1421102
1777863,1777863
1267199,1267199
472018,472018
1607118,1607118
1382314,1382314
2059993,2059993
267375,267375
1054873,1054873
1515221,1515221
2033578,2033578
437676,437676
2224828,2224828
1481131,1481131
490074,490074
1464398,1464398
2040394,2040394
874431,874431
1034121,1034121
249896,249896
1180429,1180429
1713505,1713505
1914363,1914363
1432548,1432548
1460668,1460668
469482,469482
972368,972368
571381,571381
1586808,1586808
2242275,2242275
1877448,1877448
1321252,1321252
399842,399842
777859,777859
1451616,1451616
1235315,1235315
1365036,1365036
1209,1209
1668110,1668110
1680925,1680925
1004419,1004419
1021945,1021945
1051062,1051062
1803411,1803411
1754956,1754956
1919766,1919766
1257823,1257823
834134,834134
1861689,1861689
833144,833144
761313,761313
1559332,1559332
2262835,1490723 1158517 1005443 553521 1211943 2262835
2047018,2047018
606277,606277
743463,743463
898938,898938
292681,292681
1456730,1456730
1765929,1765929
371864,371864
359649,359649
1482329,1482329
1045814,1045814
472242,472242
33899,33899
1003133,1003133
361321,361321
905591,905591 281737
1875262,1875262
425658,425658
1618276,1618276
1043238,1043238
1777559,1777559
581938,581938
1745313,1745313
716557,716557
1958859,1958859
192297,192297
1905116,1905116
1687796,1687796
1303444,1303444
1810589,1810589
345897,345897
2068667,2068667
2188948,2188948
383220,383220
1621195,1621195
661735,661735
2021270,2021270
1434451,1434451
1955201,1955201
877405,877405
144462,144462
1213034,1213034
1202670,667543 664772 1289823 1202670
298392,298392
447473,447473
253858,253858
1953563,1953563
400854,400854
2022787,2022787
2006096,2006096
1022041,1022041
1449963,1449963
1531120,1531120
96162,96162
700428,700428
1673529,1673529
478122,478122
840610,840610
1901190,1901190
1052142,1052142
590498,590498
1294623,1294623
1422746,1422746
1116073,1116073
799601,799601
188190,188190
574101,574101
64712,64712
1569018,1569018
1339948,1339948
98314,98314
621123,621123
398795,398795
261987,261987
1686434,1686434
1910859,1910859
644840,644840
79762,79762
1039122,1039122
1875265,1875265
1389671,1389671
1567362,1567362
1464063,1464063
1174918,1174918
2063059,2063059
157718,157718
1405331,1405331
1230480,1230480
2202853,2202853
128445,128445
1589732,1589732
624682,624682
1470066,1470066
187715,187715
1520250,1520250
367156,367156
1836388,1836388
1237514,1237514
225391,225391
916244,916244
405850,405850
2284008,2284008
367486,367486
1051844,1051844
1306969,1306969
265078,265078
1952150,1952150
681222,681222
1863778,1863778
1444785,1444785
1466504,1466504
126336,126336
1261399,1261399
496233,496233
747206,2145111 747206
1023121,1023121
164109,164109
2200703,2200703
89677,89677
1231581,1231581
973372,973372
1968212,1968212
1744151,1744151
1874399,1874399
893260,893260
1072004,1072004
2137902,2137902
217105,217105
1284132,1284132
1551562,1551562
70387,70387
1699887,1699887
1011767,1011767
696540,696540
1640568,1640568
1376703,1376703
1965288,1965288
50054,50054
748527,748527
1999545,1999545
1293656,1293656
1170785,1170785
926776,926776
266141,266141
1135007,1135007
774680,774680
2249729,2249729
897354,897354
1717602,1717602 1869034
112277,112277
1867739,1867739
2234564,2234564
1780159,1780159
2229787,2229787
1732710,1732710
686178,686178
2024,2024
1329442,1329442
861356,861356
1388883,1388883
1594172,1594172
1308747,1308747
1457316,1457316
1883462,1883462
695991,695991
2043138,2043138
2271865,2271865
414993,414993
707829,707829
1375775,1375775
1319287,1319287
577367,577367
1520535,126588 1978834 1520535
1796721,1796721
1771354,1771354
226114,226114
1921866,1921866
1449875,1449875
169429,169429
1897251,1897251
1455630,1455630
189133,189133
2244464,2244464
2048739,2048739
1332085,1332085
1315365,1315365
1933197,1933197
1525529,1525529
1284517,1284517
2076205,2076205
1753048,1753048
204848,204848
2020461,2020461
1221277,1221277
2184163,2184163
453910,453910
1993451,1993451
142335,142335
287207,287207 1226470
1645272,1645272
334120,334120
2229966,2229966
1696247,1696247
2247348,2247348
1991070,1991070
120946,120946 1430708
2144453,2144453
1312571,1312571
1848137,1848137
868345,868345
198338,198338
1278862,1278862
50638,50638
610169,610169
1786607,1786607
1469653,1469653
276061,276061
537141,537141
1568712,1568712
746503,746503
1394862,1394862
1875953,1875953
2159478,2159478
2229507,2229507
2148553,2148553
289128,289128
1905685,1905685
447381,447381
431839,431839
2022449,2022449
1037000,1037000
1573368,1573368
77743,77743
353043,353043
1608041,1608041
1075200,1075200
623795,623795
261858,261858
1808208,1808208
1560986,1560986
565831,565831
280873,280873
1074392,1074392
2249915,2249915
2192801,2192801
1612142,1612142
1012555,1012555
2168938,2168938
1396534,1396534
1120972,1120972
1089204,1089204
163659,163659
38289,38289
989292,989292
1439229,1439229
1000946,1000946
1677945,1677945
1631498,1631498
1800967,1800967
1179148,1179148
1519459,1519459
549324,549324
1260059,1260059
1053735,1053735
1735097,1735097 992920
583564,583564
2234264,2234264
1341918,1341918
1662117,1662117
1793451,1793451
1430837,1430837
870670,870670
347780,347780
731792,731792
436111,436111
1611750,1611750
2022611,2022611
1372730,1372730
894563,894563
1266131,1266131
25999,25999
2200489,2200489
1429703,1429703
543176,543176
234343,234343
258649,258649
1831444,1831444
868039,147479 868039
449040,449040
129484,129484
2139624,2139624
344143,344143
874400,874400
2129314,2129314
1336966,1336966
2202813,2202813
1004299,1004299
366004,366004
1523802,1523802
1659451,1659451
220901,220901
1734151,1734151
1527637,1527637
1443533,1443533
219001,219001
2191092,2191092
985208,985208
1250492,1250492
282348,282348
1415463,1415463
935408,935408
785890,785890
579064,579064
1265699,1265699
1518595,1518595
2278985,2278985
440694,440694
2201550,2201550
1389316,1389316
652845,652845
783756,783756
139167,139167
291267,291267
2279796,2279796
1930516,1930516
1974301,1974301
2197584,2197584
1131218,1131218
1126607,1126607
1563978,1563978
1460337,1460337
672022,672022
2259669,2259669
403070,403070
975300,975300
815514,815514
453549,453549
349382,349382
2158007,2158007
1054018,1054018
322068,322068
1788208,1788208
2004968,2004968
2035152,2035152
1513673,1513673
429279,429279 1968114
325930,325930
1370348,1370348
341908,341908
2133923,2133923
1402612,1402612
397333,397333
2089458,2089458
2087751,2087751
2086323,2086323
2116021,2116021
1307807,1307807
1336411,1336411
966279,966279
2141238,2141238
459717,459717
1246035,1246035
829677,829677
582072,582072
1747705,1747705
1259242,1259242
2002861,2002861
221873,221873
1766539,1766539
607398,607398
2078091,2078091
2204793,2204793
2136326,2136326
327386,327386
2080403,2080403
432936,432936
114253,114253
1785150,1785150
988438,280250 988438
2018934,2018934
1194163,1194163
354672,354672
301956,301956
1368304,1368304
1274800,1274800
808339,808339
707823,707823
1845903,1845903
1539287,1539287
