PaperId,AuthorId,Name,Affiliation
517,1631873,Gerald Dejong,
517,2212748,Daniel Oblinger,
518,7223,Lin Leng,
518,338346,Liat Flaishon,
518,629365,Ayala Yamit-Hezi,
518,671979,Yael Gore,
518,807677,Diana Starlets,
518,1353683,Frida Lantner,
518,1639506,Yossy Machluf,
518,1792365,Moshe Oren,
518,1810926,Rivka Dikstein,
518,2085859,Richard Bucala,
519,324425,Patrick Le Gouëslier D'argence,
520,2209758,Henrik Nilsson,
521,4700,J. Huston,
521,7832,W. Zhang,
521,8278,N. Wainer,
521,11299,M. Dickson,
521,13421,K. Goulianos,
521,25496,M. Yin,
521,41920,Q. Fan,
521,46615,G. P. Yeh,
521,46839,J. Heinrich,
521,57547,C. Boswell,
521,60620,G. Houk,
521,63413,M. Turcotte,
521,72480,S. Hong,
521,75656,S. Funaki,
521,76502,S. R. Hahn,
521,83936,J. Yoh,
521,84544,U. Joshi,
521,86180,J. R. Dittmann,
521,86748,W. Carithers,
521,89623,C. B. Luchini,
521,89635,J. Benlloch,
521,90389,R. Plunkett,
521,101801,D. Benjamin,
521,102531,E. Kuns,
521,110308,C. Bromberg,
521,116206,J. C. Yun,
521,127355,D. Amidei,
521,129575,Y. Seiya,
521,133157,L. Christofek,
521,156786,J. Friedman,
521,164439,G. Brandenburg,
521,171233,P. Melese,
521,173411,J. Hauser,
521,176121,N. Uemura,
521,178743,J. D. Cunningham,
521,181959,A. Caner,
521,188139,T. Kamon,
521,194987,S. Behrends,
521,196420,D. H. Kim,
521,200784,M. Mishina,
521,205570,G. Wang,
521,206404,S. C. van den Brink,
521,210674,L. Demortier,
521,215394,P. Maas,
521,218393,Y. Teramoto,
521,242960,D. Cronin-Hennessy,
521,264746,M. W. Bailey,
521,266026,R. E. Blair,
521,267914,A. Warburton,
521,269658,G. Chiarelli,
521,299042,G. Michail,
521,304485,R. Hamilton,
521,307187,K. Tollefson,
521,308786,P. Bartalini,
521,313849,G. Pauletta,
521,315895,K. Sumorok,
521,332815,D. Errede,
521,340232,J. Steele,
521,345762,M. Timko,
521,345887,J. Chapman,
521,349878,R. Wilkinson,
521,350583,S. A. Hauger,
521,363087,P. Schlabach,
521,366715,O. Schneider,
521,388252,P. Wilson,
521,390234,T. Kaneko,
521,392807,T. Lecompte,
521,393462,E. Wicklund,
521,419680,M. Vondracek,
521,439664,R. D. Kennedy,
521,443459,R. Handler,
521,445824,W. Koska,
521,455925,J. Bellinger,
521,459549,R. Ely,
521,459559,L. Spiegel,
521,461750,C. Haber,
521,470086,M. Shapiro,
521,480342,K. Maeshima,
521,482399,M. Shochet,
521,485158,P. Limon,
521,488936,C. Wei,
521,494159,L. F. Nakae,
521,509386,R. Webb,
521,515647,D. Saltzberg,
521,516921,A. Fry,
521,517085,S. Tkaczyk,
521,519179,M. Roach-Bellino,
521,520315,C. N. Chiou,
521,521056,L. Holloway,
521,525316,D. Kestenbaum,
521,529692,S. Cihangir,
521,530264,S. Segler,
521,537709,C. Anway-Wiese,
521,537964,M. D. Peters,
521,546091,E. Kajfasz,
521,551182,D. Neuberger,
521,575804,P. McIntyre,
521,577255,F. Bedeschi,
521,583410,C. Nelson,
521,584694,J. F. de Troconiz,
521,631922,W. Yao,
521,642279,A. B. Wicklund,
521,643138,H. Mitsushio,
521,648547,H. S. Budd,
521,656454,J. Conway,
521,657141,T. Devlin,
521,668015,L. Gladney,
521,671175,C. Pagliarone,
521,676334,H. Grassmann,
521,689984,E. H. Low,
521,691120,C. Hawk,
521,711426,F. Rimondi,
521,712169,R. C. Walker,
521,719560,K. L. Byrum,
521,719888,M. Gold,
521,723096,J. Spalding,
521,729451,L. Groer,
521,737936,A. T. Laasanen,
521,741227,D. Y. Wu,
521,741948,J. Patrick,
521,750325,M. Atac,
521,752014,M. Miller,
521,757390,M. Kruse,
521,760403,Y. K. Kim,
521,760942,R. B. Drucker,
521,761781,X. Wu,
521,771735,K. Ragan,
521,782884,B. Harral,
521,786603,P. Kesten,
521,805012,P. Giannetti,
521,814629,S. Bertolucci,
521,816004,S. Park,
521,816120,N. Labanca,
521,820257,Q. F. Wang,
521,822025,J. Romano,
521,823184,P. Hu,
521,823538,M. dell'orso,
521,828629,K. E. Ohl,
521,828805,T. Westhusing,
521,839326,R. Vidal,
521,850445,A. Menzione,
521,850773,C. Blocker,
521,859228,R. Hughes,
521,864136,R. Oishi,
521,865105,J. Bensinger,
521,866926,A. Byon-Wagner,
521,871999,L. Ristori,
521,874765,S. Ogawa,
521,883979,J. Thomas,
521,886500,R. Mattingly,
521,886668,M. Krasberg,
521,888697,Y. Ye,
521,892435,I. Fiori,
521,894770,A. Sansoni,
521,908437,M. Cordelli,
521,925312,T. Watts,
521,930583,A. G. Clark,
521,953112,S. Tether,
521,955343,Q. Shen,
521,955416,G. Sganos,
521,960988,A. Sgolacchia,
521,961831,H. Iso,
521,962733,J. A. Matthews,
521,963663,H. Frisch,
521,964083,S. Eno,
521,965217,J. Lys,
521,971902,J. Strait,
521,995893,S. dell'agnello,
521,996155,S. Vejcik,
521,998813,J. Bao,
521,1001794,G. Unal,
521,1002377,A. Hölscher,
521,1017392,Y. Morita,
521,1029062,L. Keeble,
521,1030723,P. Sphicas,
521,1034459,J. Mueller,
521,1038392,D. Theriot,
521,1040196,L. Song,
521,1048992,J. I. Lamoureux,
521,1055156,J. Mansour,
521,1062393,G. Busetto,
521,1068003,N. Bacchetta,
521,1069530,K. Kordas,
521,1082213,L. Zhang,
521,1087897,W. J. Robertson,
521,1089238,P. Musgrave,
521,1092321,J. Lu,
521,1094625,G. Punzi,
521,1096040,J. Proudfoot,
521,1105768,G. W. Foster,
521,1108345,N. M. Shaw,
521,1116264,Y. Cen,
521,1117959,F. Bird,
521,1123427,V. Bolognesi,
521,1125875,J. D. Lewis,
521,1126960,K. Yasuoka,
521,1129250,V. Papadimitriou,
521,1139820,P. Singh,
521,1140515,G. Piacentino,
521,1143779,T. Boulos,
521,1151512,T. Muller,
521,1157363,N. Turini,
521,1161546,D. Bisello,
521,1162837,R. Paoletti,
521,1164513,P. Lukens,
521,1172486,A. Stefanini,
521,1174013,E. Kovacs,
521,1176570,K. Hara,
521,1180554,S. E. Kuhlmann,
521,1185707,P. Yeh,
521,1186519,I. Nakano,
521,1189602,F. Zetti,
521,1197962,M. Cobal,
521,1199511,R. Kephart,
521,1204449,J. Wyss,
521,1217072,B. T. Huffman,
521,1219032,D. A. Kardelis,
521,1224316,D. Crane,
521,1236328,L. Kirsch,
521,1236557,J. Konigsberg,
521,1251083,H. H. Williams,
521,1262222,B. Farhat,
521,1262370,Y. Kato,
521,1262395,A. F. Garfinkel,
521,1278538,M. Mariotti,
521,1279277,R. Miller,
521,1284705,R. M. Hans,
521,1285442,W. K. Sakumoto,
521,1290854,S. B. Kim,
521,1291951,E. Engels,
521,1292378,S. H. Oh,
521,1299029,P. Maksimovic,
521,1299455,K. Sliwa,
521,1301572,R. M. Harris,
521,1301897,P. Giromini,
521,1305889,A. Schindler,
521,1306642,S. Belforte,
521,1310776,I. Yu,
521,1318261,T. Song,
521,1320950,J. P. Berge,
521,1325889,K. Strahl,
521,1331544,N. Giokaris,
521,1344940,D. Benton,
521,1356661,D. W. Gerdes,
521,1359391,M. Paulini,
521,1376850,D. Bortoletto,
521,1387790,S. Leone,
521,1388147,C. Campagnari,
521,1416770,P. Hurst,
521,1418752,N. Produit,
521,1422409,M. Franklin,
521,1428330,H. Areti,
521,1428335,L. Pescara,
521,1438123,R. Hollebeek,
521,1445046,H. Kasha,
521,1455174,M. Contreras,
521,1457535,T. J. Phillips,
521,1458776,F. Tartarelli,
521,1458976,M. Mangano,
521,1461243,F. Dejongh,
521,1462943,S. Zucchelli,
521,1463224,T. Takahashi,
521,1464251,A. Sill,
521,1468019,S. Mikamo,
521,1473462,C. Grosso-Pilcher,
521,1496412,E. Meschi,
521,1498502,G. Apollinari,
521,1510023,R. G. Wagner,
521,1515024,A. Titov,
521,1524185,J. E. Elias,
521,1531129,C. Loomis,
521,1534623,S. Seidel,
521,1536244,A. Bhatti,
521,1536958,J. P. Marriner,
521,1537805,A. Castro,
521,1548886,A. Maghakian,
521,1550057,S. Geer,
521,1550976,A. Zanetti,
521,1555117,V. E. Barnes,
521,1555215,L. Stanco,
521,1557405,A. Dunn,
521,1559255,J. Skarha,
521,1564602,S. Lammel,
521,1566988,M. Pillai,
521,1570212,F. Abe,
521,1576972,J. Wolinski,
521,1585990,P. F. Shepard,
521,1586841,A. T. Goshaw,
521,1593553,H. Wenzel,
521,1600018,J. Gonzalez,
521,1601815,L. Rosenson,
521,1607453,H. S. Kim,
521,1610538,J. Kroll,
521,1617673,M. J. Wang,
521,1620450,J. Hylen,
521,1629511,A. Bodek,
521,1639813,S. R. Amendolia,
521,1648217,T. Chikamatsu,
521,1648762,D. Stuart,
521,1649122,D. Glenzinski,
521,1658991,B. A. Barnett,
521,1666057,T. Baumann,
521,1668036,C. P. Jessop,
521,1675053,S. Miscetti,
521,1678226,B. L. Winer,
521,1679538,M. Loreti,
521,1693621,M. P. Schmidt,
521,1703027,J. Siegrist,
521,1713119,J. Tseng,
521,1725915,M. G. Albrow,
521,1726973,F. Azfar,
521,1754233,D. Vucinic,
521,1756458,C. Wang,
521,1758128,A. Grewal,
521,1760262,R. L. Wagner,
521,1760965,R. L. Swartz,
521,1761074,H. Y. Chao,
521,1775382,A. Martin,
521,1782547,L. Nodulman,
521,1788293,G. F. Sciacca,
521,1789569,W. Taylor,
521,1794469,J. Huth,
521,1795704,J. Tonnison,
521,1797270,W. Bokhari,
521,1797883,P. Sinervo,
521,1805197,A. Tollestrup,
521,1824374,S. P. Pappas,
521,1831902,A. Scribano,
521,1835508,T. Okusawa,
521,1842236,T. L. Thomas,
521,1842415,A. Gordon,
521,1842519,N. Lockyer,
521,1853065,A. Yagil,
521,1864074,P. Koehn,
521,1877728,K. Takikawa,
521,1879070,T. Daniels,
521,1887161,D. Lucchesi,
521,1890666,T. Mimashi,
521,1891537,L. Pondrom,
521,1892577,S. Moulding,
521,1915908,M. Campbell,
521,1920061,P. K. Teng,
521,1922180,K. Biery,
521,1922860,P. F. Derwent,
521,1938396,D. Carlsmith,
521,1941758,G. Sullivan,
521,1943143,R. Thun,
521,1944098,S. Errede,
521,1950667,J. Freeman,
521,1965513,T. M. Liss,
521,1967333,A. Mukherjee,
521,1972856,C. Yosef,
521,1979978,S. Zhang,
521,1984677,S. Kopp,
521,1985143,S. Delchamps,
521,1985524,J. Cammerata,
521,1995246,M. Lindgren,
521,1995524,F. Ptohos,
521,1997757,O. Long,
521,1998852,W. Kowald,
521,2006686,W. C. Wester,
521,2011487,A. Beretvas,
521,2015696,D. A. Smith,
521,2015734,G. Bellettini,
521,2024369,H. Keutelian,
521,2025735,A. Barbaro-Galtieri,
521,2034410,J. Incandela,
521,2036596,F. D. Snider,
521,2036888,M. Binkley,
521,2044477,K. Kondo,
521,2050047,T. Yoshida,
521,2053374,B. Denby,
521,2062333,E. Buckley-Geer,
521,2069772,R. M. Keup,
521,2074509,S. Miyashita,
521,2074584,K. Burkett,
521,2076182,V. Scarpine,
521,2080605,G. Gagliardi,
521,2089540,P. de Barbaro,
521,2093521,P. Auchincloss,
521,2101676,P. Azzi,
521,2116894,H. Jensen,
521,2117327,K. Einsweiler,
521,2121136,G. Bauer,
521,2124807,S. Galeotti,
521,2136637,P. Tipton,
521,2138632,J. Wang,
521,2141484,Y. Fukui,
521,2144784,J. Cooper,
521,2154789,M. Shimojima,
521,2155121,M. Gallinaro,
521,2161377,D. Yovanovitch,
521,2163542,G. Watts,
521,2169375,M.-T. Cheng,
521,2173596,W. Badgett,
521,2180468,E. E. Schmidt,
521,2184443,J. Antos,
521,2187786,B. Flaugher,
521,2190953,F. Cervelli,
521,2199096,R. W. Kadel,
521,2200835,C. Wendt,
521,2206717,T. A. Fuess,
521,2208057,F. Keyvan,
521,2208264,T. Rodrigo,
521,2210426,M. Deninno,
521,2221926,S. Donati,
521,2230763,C. Couyoumtzelis,
521,2237251,F. Ukegawa,
521,2248890,M. Incagli,
521,2267449,S. H. Kim,
521,2278884,M. Frautschi,
521,2281995,C. Newman-Holmes,
522,166582,Yoji Bando,"Graduate School of System Informatics, Kobe University, 1-1 Rokkodai, Nada, Kobe, Hyogo, 657-8501 Japan"
522,205643,Makoto Nagata,"Graduate School of System Informatics, Kobe University, 1-1 Rokkodai, Nada, Kobe, Hyogo, 657-8501 Japan"
522,579111,Satoshi Takaya,"Graduate School of System Informatics, Kobe University, 1-1 Rokkodai, Nada, Kobe, Hyogo, 657-8501 Japan"
522,591323,Toru Ohkawa,"MIRAI-Selete, 16-1 Onogawa, Tsukuba, Ibaraki, 305-8569 Japan"
522,634034,Masaaki Souda,"MIRAI-Selete, 16-1 Onogawa, Tsukuba, Ibaraki, 305-8569 Japan"
522,973113,Toshio Yamada,"MIRAI-Selete, 16-1 Onogawa, Tsukuba, Ibaraki, 305-8569 Japan"
522,1713431,Tohru Mogami,"MIRAI-Selete, 16-1 Onogawa, Tsukuba, Ibaraki, 305-8569 Japan"
522,1834540,Shigetaka Kumashiro,"MIRAI-Selete, 16-1 Onogawa, Tsukuba, Ibaraki, 305-8569 Japan"
522,1949247,Toshiharu Takaramoto,"MIRAI-Selete, 16-1 Onogawa, Tsukuba, Ibaraki, 305-8569 Japan"
523,588058,Spiros Sirmakessis,
523,879819,Evangelos Sakkopoulos,
523,1269062,John D. Garofalakis,
523,1690850,Athanasios K. Tsakalidis,
524,387779,J. M. Diamond,
525,216987,Chris A. Vissers,
526,87925,Feng Chen,"U.S. Department of Energy, Joint Genome Institute"
526,196863,Alex Copeland,"U.S. Department of Energy, Joint Genome Institute"
526,249118,Patrick S. G. Chain,Lawrence Livermore National Laboratory (LLNL)
526,297401,Lynne A. Goodwin,Los Alamos National Laboratory (LANL)
526,436617,Matt Nolan,"U.S. Department of Energy, Joint Genome Institute"
526,453120,Olga Chertkov,Los Alamos National Laboratory (LANL)
526,543876,Susan Lucas,"U.S. Department of Energy, Joint Genome Institute"
526,577307,N Ivanova,"U.S. Department of Energy, Joint Genome Institute"
526,582867,J. Chris Detter,"U.S. Department of Energy, Joint Genome Institute"
526,642116,Jan-Fang Cheng,"U.S. Department of Energy, Joint Genome Institute"
526,661396,Manfred Rohde,"HZI - Helmholtz Centre for Infection Research, Braunschweig, Germany"
526,667992,Helge Pomrenke,"DSMZ - German Collection of Microorganisms and Cell Cultures GmbH, Braunschweig, Germany"
526,707923,Sam Pitluck,"U.S. Department of Energy, Joint Genome Institute"
544,352938,David Ellis,
526,720778,Tijana Glavina Del Rio,"U.S. Department of Energy, Joint Genome Institute"
526,801767,Nikos C Kyrpides,"U.S. Department of Energy, Joint Genome Institute"
526,858891,Yun-Juan Chang,ORNL
526,933789,Markus Goker,"DSMZ - German Collection of Microorganisms and Cell Cultures GmbH, Braunschweig, Germany"
526,1025581,K Mavromatis,"U.S. Department of Energy, Joint Genome Institute"
526,1068106,Loren John Hauser,ORNL
526,1131718,Cliff Han,Los Alamos National Laboratory (LANL)
526,1198051,Krishna Palaniappan,"U.S. Department of Energy, Joint Genome Institute"
526,1252674,Hope Tice,"U.S. Department of Energy, Joint Genome Institute"
526,1323071,Amy Chen,"U.S. Department of Energy, Joint Genome Institute"
526,1343239,Hans-Peter Klenk,"DSMZ - German Collection of Microorganisms and Cell Cultures GmbH, Braunschweig, Germany"
526,1344912,Galina Ovchinnikova,"U.S. Department of Energy, Joint Genome Institute"
526,1527303,Brian J. Tindall,"DSMZ - German Collection of Microorganisms and Cell Cultures GmbH, Braunschweig, Germany"
526,1540597,Amrita Pati,"U.S. Department of Energy, Joint Genome Institute"
526,1549137,Iain Anderson,"U.S. Department of Energy, Joint Genome Institute"
526,1603126,Jonathan Eisen,"U.S. Department of Energy, Joint Genome Institute"
526,1603126,Jonathan Eisen,University of California Davis
526,1788202,Cynthia Jeffries,Oak Ridge National Laboratory (ORNL)
526,1794077,David Bruce,Los Alamos National Laboratory (LANL)
526,1942248,Philip Hugenholtz,"U.S. Department of Energy, Joint Genome Institute"
526,1983522,James Bristow,"U.S. Department of Energy, Joint Genome Institute"
526,1991208,Alla L. Lapidus,"U.S. Department of Energy, Joint Genome Institute"
526,1998870,Victor Markowitz,"U.S. Department of Energy, Joint Genome Institute"
526,2026571,Miriam L Land,ORNL
527,91094,J. C. Adam,
527,1041798,L. C. Bowling,
527,1428448,D. P. Lettenmaier,
528,2239275,DARIO BAMBUSI,
529,1049099,Daniel B. Tinker,
529,1368502,William H. Romme,
529,1632778,Erica A. H. Smithwick,
529,1645379,Monica G. Turner,
530,311428,Florin Cutzu,Indiana University Dept. of Computer Science Bloomington IN 47405 USA
531,782544,Maha Ashour-Abdalla,"Institute of Geophysics and Planetary Physics, University of California, Los Angeles, CA"
531,956088,Daniel N. Baker,"NASA/Goddard Space Flight Center, Greenbelt, MD"
532,1195718,John C. Kieffer,University of Minnesota
532,1719540,J. Kieffer,
533,123404,B. L. Barraclough,
533,881158,M. F. Thomsen,
533,933127,D. J. McComas,
533,1043617,R. C. Elphic,
533,1892750,H. O. Funsten III,
534,469309,Jianhua Yin,"Pharmanex Shanghai R&D, 116 Lane 572, Bi Po Road, Shanghai, 201203 China"
534,733258,Canjun Li,"Pharmanex Shanghai R&D, 116 Lane 572, Bi Po Road, Shanghai, 201203 China"
534,1071081,Decheng Zhang,"Pharmanex Shanghai R&D, 116 Lane 572, Bi Po Road, Shanghai, 201203 China"
534,1142614,Hao H. Sun,"Pharmanex Research Institute, 75 West Center Street, Provo, Utah 84601 USA"
534,1241555,Fujiang Guo,"Pharmanex Shanghai R&D, 116 Lane 572, Bi Po Road, Shanghai, 201203 China"
535,601543,K. W. West,
535,1065053,P. J. Burke,
535,1659184,L. N. Pfeiffer,
536,20978,M. H. Salamon,
536,274690,J. A. Musser,
536,305638,P. B. Price,
536,528124,S. McKee,
536,538588,S. P. Ahlen,
536,740111,S. W. Barwick,
536,883068,A. Tomasch,
536,1252914,R. M. Heinz,
536,1456321,D. M. Lowder,
536,1511242,J. J. Beatty,
536,1636511,J. L. Miller,
536,1854114,S. L. Mufson,
536,1887267,C. R. Bower,
536,1907275,G. Tarle,
536,2213487,B. Zhou,
537,1545023,Ruby Lim,
538,245210,Ya-nan Zhu,
538,473805,Nathan Goodyear,
538,615006,Brett C. Alexander,
538,681443,Christopher P. Davis,
538,1015302,Raashid Haque,
538,1053235,Theodore J. Kalogeris,
538,1254887,Lois Ann Eppihimer,
538,1795404,Donna L. Carden,
538,1840023,Christopher G. Kevil,
538,1960912,J. Steven Alexander,
539,23576,Eric Gunther,
539,276330,Sile O'Modhrain,
539,551711,Hiroshi Ishii,
539,591685,Robert J. K. Jacob,
539,1893106,Angela Chang,
540,277171,James R. Graham,UC Berkeley
540,307532,Y. Yoshii,UTokyo
540,436556,Bruce A. Peterson,MSSSO
540,907610,Marc Davis,UC Berkeley
540,942611,Joseph Silk,UC Berkeley
540,1269517,Marc Eliot Davis,Invention Arts
540,2112419,Leonidas A. Moustakas,UC Berkeley
541,66079,Elizabeth A. Stuart,"Department of Mental Health and Department of Biostatistics, Johns Hopkins Bloomberg School of Public Health"
541,364212,James C. Anthony,"Department of Epidemiology, Michigan State University College of Human Medicine"
541,1762095,Valerie S. Harder,"Department of Psychiatry, University of Vermont College of Medicine"
542,1911475,Jonathan Gruber,
543,278537,Peter R. Schreiner,Justus Liebig Universität Giessen
543,278537,P. R. Schreiner,
543,482529,B. A. Tkachenko,
543,1459839,P. A. Gunchenko,
543,1473578,A. A. Fokin,
544,2009362,Donald M. Bers,
545,919795,I. Li,New York Medical College
545,1134860,J.C. McGiff*,New York Medical College
545,1159421,N.R. Ferreri*,New York Medical College
545,1199778,A. Haider,New York Medical College
545,1427332,W. Young,New York Medical College
546,425402,Li-San Wang,University of Pennsylvania
546,1033483,R PRICEJR,
546,1341126,C MA,
546,1400424,L WANG,
546,1501548,L CHEN,
546,1570130,L QIN,
546,1758486,A POLLACK,
546,2113276,J LI,
546,2244561,S MCNEELEY,
546,2247671,G FREEDMAN,
547,23873,Roger Grimes,
547,89603,Iain Duff,
547,771304,Bill Poole,
547,1241350,John Lewis,
548,565644,Sylvain LEDUC,
548,580270,Luca DEDOLA,
548,1446029,Giancarlo CORSETTI,
549,164166,F. E. Regnier,
549,655697,D. W. Knapp,
549,740159,S. B. Hooser,
549,850442,C. R. Wilson,
549,1059396,D. A. Andrews,
549,1205666,R. E. Raskin,
550,1618006,Jean-françois Pradat-peyre,Conservatoire National des Arts et Mbtiers Laboratoire CEDRIC
550,1858957,Kamel Barkaoui,Conservatoire National des Arts et Mbtiers Laboratoire CEDRIC
550,2185965,Claude Kaiser,Conservatoire National des Arts et Mbtiers Laboratoire CEDRIC
551,589247,Wei Wu,
551,592054,Willy Susilo,
551,897188,Xinyi Huang,
551,1103758,Yi Mu,
552,238678,Yuefeng Zhang,
552,2049574,J. C. Lin,
552,2255332,R. J. Hariman,
553,1425614,Robert H. Dodds,
553,2071976,C. Fong Shih,
553,2113338,Ted L. Anderson,
554,862203,Thomas Hofmann,Google
554,862203,Thomas Hofmann,Department of Computer Science|Brown University
555,520950,Wayne Hu,
555,942611,Joseph Silk,
555,1385039,Daniel J. Eisenstein,
555,1783556,Alexander S. Szalay,
556,149166,Caroline Minter Hoxby,NBER Contributor
557,589704,Yoshiharu Sato,Hokkaido University Division of Systems and Information Engineering Sapporo 060-8628 Japan
558,605258,A. I. Victorov,
558,616967,Th. W. de Loos,
558,1839028,A. Deák,
559,747643,R. L. Eddy,"Department of Human Genetics, Roswell Park Memorial Institute, Buffalo, NY (USA)"
559,766853,M. Rosenberg,"Department of Molecular Genetics and Cell Biology, Howard Hughes Medical Institute, The University of Chicago, Chicago, IL"
559,1464169,T. B. Shows,"Department of Human Genetics, Roswell Park Memorial Institute, Buffalo, NY (USA)"
559,1586140,M. M. Le Beau,"Department of Medicine, The University of Chicago, Chicago, IL; and"
559,1714214,E. Fuchs,"Department of Molecular Genetics and Cell Biology, Howard Hughes Medical Institute, The University of Chicago, Chicago, IL"
560,117426,Anthony D. Promnitz,"Internal Medicine, and"
560,415716,Jean-Claude Baron,"Stroke Research Group, University of Cambridge, Neurology Unit, Addenbrooke’s Hospital, Cambridge, UK"
560,1765385,Sunku H. Guptha,"Internal Medicine, and"
560,2277932,Adrian Warner,"Radiology, Hinchingbrooke Hospital, Huntingdon, and"
561,1183372,Avi Wigderson,
561,1600432,Noam Nisan,
562,1194217,Karl Rohr,
563,1031302,James W. Davis,
563,1031302,James W. Davis,Ohio State University
563,1161298,Robin Tan,
564,492263,Joaquín Cañadas,University of Almeria Department of Languages and Computation 04120 Almeria Spain
564,1041425,Antonio Corral,University of Almeria Department of Languages and Computation 04120 Almeria Spain
564,1955097,Michael Vassilakopoulos,Technological Educational Institute of Thessaloniki Department of Information Technology P.O. BOX 14561 541 01 Greece
565,140813,Gene Cooperman,
565,575106,Huanmei Wu,
565,2246416,Ning Ke,
566,208632,R. H. Schelp,Department of Mathematical Sciences Memphis State University 38152 Memphis TN USA
566,347070,S. A. Burr,Department of Computer Sciences City College C.U.N.Y. 10031 New York NY USA
566,534894,M. S. Jacobson,Department of Mathematics University of Louisville 40292 Louisville KY USA
566,840505,R. J. Gould,Department of Mathematics and Computer Science Emory University 30322 Atlanta GA USA
566,1646995,R. J. Faudree,
566,1688847,Paul Erdos,
566,1688847,P. Erdös,Mathematical Institute of the Hungarian Academy of Sciences H-1053 Budapest Hungary
566,1857848,C. C. Rousseau,
567,360312,Carmen Sapienza,
567,445271,Elena de la Casa-Esperón,
567,1365751,Fernando Pardo-Manuel de Villena,
568,597894,Xiao-Ping Li,Southeast University China
568,1714576,Jiang Jianchu,Loudi Teachers’ College Dept. of Math. 417000 Loudi
568,2094050,Li Xiaoping,Loudi Teachers’ College Dept. of Math. 417000 Loudi
569,370100,Y. H. Zhang,"Department of Applied Chemistry University of Science and Technology of China Hefei, Anhui 230026, P.R. China"
569,779046,C. S. Wang,"Structure Research Laboratory University of Science and Technology of China Hefei, Anhui 230026, P.R. China"
569,1327362,Y. P. Liu,"Department of Precision Engineering University of Science and Technology of China Hefei, Anhui 230026, P.R. China"
569,1520524,M. W. Zhang,"Department of Applied Chemistry University of Science and Technology of China Hefei, Anhui 230026, P.R. China"
569,1670971,Yi Qian,Tsinghua University China
569,1770930,L. Yang,"Structure Research Laboratory University of Science and Technology of China Hefei, Anhui 230026, P.R. China"
569,1775859,Y. T. Qian,"Department of Applied Chemistry University of Science and Technology of China Hefei, Anhui 230026, P.R. China"
570,183451,J. Tanaka,"Institute for Nuclear Study, University of Tokyo, 3-2-1, Midoricho, Tanashi, Tokyo 188, Japan"
570,415546,K. Okada,"Institute for Laser Science, University of Electro-Communication, 1-5-1, Chofugaoka, Chofu, Tokyo 182, Japan"
570,457711,H. Kawakami,"Institute for Nuclear Study, University of Tokyo, 3-2-1, Midoricho, Tanashi, Tokyo 188, Japan"
570,558949,H. Katsuragawa,"Department of Physics, Toho University, Funabashi, Chiba 274, Japan"
570,663403,T. Nakamura,"Institute for Laser Science, University of Electro-Communication, 1-5-1, Chofugaoka, Chofu, Tokyo 182, Japan"
570,769021,H. Wang,"Institute for Nuclear Study, University of Tokyo, 3-2-1, Midoricho, Tanashi, Tokyo 188, Japan"
570,912804,S. Fujitaka,"Institute for Nuclear Study, University of Tokyo, 3-2-1, Midoricho, Tanashi, Tokyo 188, Japan"
570,1283737,S. Ohtani,"Institute for Laser Science, University of Electro-Communication, 1-5-1, Chofugaoka, Chofu, Tokyo 182, Japan"
570,1437805,M. Wada,"Institute for Nuclear Study, University of Tokyo, 3-2-1, Midoricho, Tanashi, Tokyo 188, Japan"
570,1568468,I. Katayama,"Institute for Nuclear Study, University of Tokyo, 3-2-1, Midoricho, Tanashi, Tokyo 188, Japan"
570,1753835,K. Ogino,"Department of Physics, Toho University, Funabashi, Chiba 274, Japan"
570,2269160,Hong Wang,Tohoku University
571,67164,Pier Luca Lanzi,Dipartimento di Elettronica e Informazione|Politecnico di Milano
571,364058,Christian Pilato,Dipartimento di Elettronica e Informazione|Politecnico di Milano
571,366419,Lorenzo Camerini,Dipartimento di Elettronica e Informazione|Politecnico di Milano
571,725676,Donatella Sciuto,Dipartimento di Elettronica e Informazione|Politecnico di Milano
571,1458094,Antonino Tumeo,Dipartimento di Elettronica e Informazione|Politecnico di Milano
571,1851391,Fabrizio Ferrandi,Dipartimento di Elettronica e Informazione|Politecnico di Milano
571,2151412,Marco Branca,Dipartimento di Elettronica e Informazione|Politecnico di Milano
572,219481,Vienna L. Reichert,
572,1111366,Lee Gehrke,
572,1591532,Mehee Choi,
572,1899645,Jessica E. Petrillo,
573,944217,D Boger,
574,1073202,V. Jandhyala,
574,1355216,E. Michielssen,
574,2169706,R. Mittra,
575,430807,John Hoddinott,
575,1803324,Philip Maggs,
576,479549,M. W. T. Tanck,
576,1430708,J. J. P. Kastelein,
576,1916277,J. C. Defesche,
576,2156920,A. H. Zwinderman,
576,2193683,O. W. Souverein,
577,145853,L. E Knudsen,"Institute of Public Health, c/o Department of Pharmacology, Panum, University of Copenhagen, DK-2200 N Blegdamsvej 3, Denmark"
577,388775,H. G Neumann,"Institute of Pharmacology and Toxicology, University of Wuerzburg, Verbacherstrasse 9, D-8700, Wuerzburg, Germany"
577,476225,D Coggon,"MRC Environmental Epidemiology Unit, University of Southampton, Southampton SO16 6YD, UK"
577,713639,R. P Bos,"Department of Pharmacology-Toxicology, University Medical Centre St Radboud, P.O. Box 9101, NL-6500 HB Nijmegen, The Netherlands"
577,821301,P Farmer,"MRC Toxicology Unit, Hodgkin Building, University of Leicester, P.O. Box 138, Lancaster Road, Leicester LE1 9HN, UK"
